AnimeID,Title,Type,Episodes,Aired Start,Aired End,Members,Score
42466,Hei Mao Jing Zhan Zhi Fei Cui Zhi Xing,Movie,1,Aug 2015,Aug 2015,209,N/A
42329,Hei Mao Jing Zhang (2010),Movie,1,Apr 2010,Apr 2010,205,N/A
43469,Hei Xiong Qi Yu Ji,Movie,1,N/A,N/A,100,N/A
45470,Hei! Xingxing Hu,TV,26,N/A,N/A,66,N/A
45471,Hei! Xingxing Hu 2nd Season,TV,26,N/A,N/A,66,N/A
42400,Heian Sento,Movie,1,Nov 2000,Nov 2000,327,N/A
28749,Heijoukyou: Yasukerashi Miyako,Movie,1,Apr 2013,Apr 2013,523,N/A
2750,Heisei Inu Monogatari Bow Movie,Movie,1,Aug 1994,Aug 1994,467,N/A
37667,Heisei Matsue Kaidan,ONA,7,Apr 2015,Aug 2016,399,N/A
35140,Heisei Matsue Kaidan: Ayashi,ONA,2,Mar 2017,Apr 2018,468,N/A
35105,Helen to Tomoni: Anne Sullivan,OVA,1,N/A,N/A,201,N/A
24465,Heli-Tako Puu-chan,TV,42,Feb 1998,Feb 1999,320,N/A
56277,Hello Carbot,TV,26,Aug 2014,Feb 2015,114,N/A
59885,Hello Carbot Allstar Special,TV,N/A,Jul 2024,Jul 2024,48,N/A
56268,Hello Carbot × Mecard Ball,Special,4,Apr 2023,Apr 2023,125,N/A
56300,Hello Carbot Kung,TV,26,Aug 2018,Jan 2019,96,N/A
56301,Hello Carbot Kung Specials: Alkabosgwa Dongmul Chingudeul,Special,6,Feb 2019,Mar 2019,94,N/A
56305,Hello Carbot Season 10,TV,26,Feb 2021,Aug 2021,106,N/A
56306,Hello Carbot Season 11,TV,26,Aug 2021,Mar 2022,113,N/A
56307,Hello Carbot Season 12,TV,39,Apr 2022,Mar 2023,116,N/A
56308,Hello Carbot Season 13,TV,26,Apr 2023,Oct 2023,131,N/A
57106,Hello Carbot Season 14,TV,26,Nov 2023,May 2024,161,N/A
59387,Hello Carbot Season 15,TV,26,Jun 2024,N/A,117,N/A
56279,Hello Carbot Season 2,TV,26,May 2015,Dec 2015,103,N/A
56280,Hello Carbot Season 3,TV,26,Dec 2015,Jul 2016,101,N/A
56281,Hello Carbot Season 3 Specials: Yeongungui Deungjang,Special,4,May 2015,N/A,95,N/A
56282,Hello Carbot Season 4,TV,26,Jul 2016,Feb 2017,104,N/A
56283,Hello Carbot Season 5,TV,52,Feb 2017,Mar 2018,105,N/A
56284,Hello Carbot Season 5 Specials: Jiguleul Butaghae,Special,4,May 2017,N/A,94,N/A
56297,Hello Carbot Season 6,TV,26,Apr 2018,Oct 2018,98,N/A
56298,Hello Carbot Season 6 Specials: Dongmul Gujodae,Special,4,Jan 2019,Feb 2019,95,N/A
56299,Hello Carbot Season 7,TV,38,Apr 2019,Dec 2019,101,N/A
56302,Hello Carbot Season 7 Specials: Hello Seupineobeul,Special,4,Apr 2019,May 2019,95,N/A
56303,Hello Carbot Season 8,TV,26,Jan 2020,Jun 2020,109,N/A
56304,Hello Carbot Season 9,TV,26,Jul 2020,Jan 2021,106,N/A
56278,Hello Carbot Specials: Pentastorm,Special,4,Dec 2014,Dec 2014,93,N/A
56309,Hello Carbot: Baegaggi Sidae,Movie,1,Aug 2018,Aug 2018,88,N/A
56311,Hello Carbot: Dalnalaleul Guhaejwo!,Movie,1,Sep 2019,Sep 2019,90,N/A
56310,Hello Carbot: Ompaloseu Seomui Bimil,Movie,1,Jan 2019,Jan 2019,95,N/A
56312,Hello Carbot: Susanghan Masuldanui Bimil,Movie,1,Sep 2022,Sep 2022,99,N/A
37942,Hello Cocomong,TV,13,Feb 2010,Feb 2011,264,N/A
37944,Hello Cocomong 2,TV,13,Sep 2014,Nov 2014,220,N/A
29539,Hello Kitty no Minna no Tanoshii Natsuyasumi,OVA,1,Oct 1998,Oct 1998,416,N/A
29537,Hello Kitty no Okaze wo Hiita Santa-san,OVA,1,Nov 1993,Nov 1993,406,N/A
29541,Hello Kitty no Santa-san ga Futari Ita,OVA,1,N/A,N/A,349,N/A
53665,Hello Kitty to Issho ni Obenkyou,OVA,6,N/A,N/A,126,N/A
30064,Hello Kitty to Miyou: Aesop Monogatari,OVA,4,Nov 1997,Jun 1998,428,N/A
35039,Hello Kitty to Miyou: Nihon Mukashibanashi,OVA,7,Dec 1993,N/A,361,N/A
53975,Hello Kitty Twinkle☆Moonlight: Cuterium with Sanrio Characters,Movie,1,Dec 2019,Dec 2019,231,N/A
47243,Hello! Pu Xingren,TV,26,Dec 2016,N/A,72,N/A
47244,Hello! Pu Xingren: Ji Xun Tegong,TV,26,Feb 2018,N/A,69,N/A
33756,Hen Xi You,ONA,20,Jun 2016,Nov 2016,1026,N/A
47235,Hen Xi You 2nd Season,ONA,20,N/A,N/A,93,N/A
46064,Hengha Bai Le Men,TV,90,N/A,N/A,67,N/A
43431,Henkei Sakuhin Dai 5-ban: Rembrandt no Shudai ni yoru Henkei Kaitai to Saikousei,Movie,1,N/A,N/A,205,N/A
4417,Hennako-chan,ONA,6,Apr 2008,Jul 2008,377,N/A
50691,Hentatsu (TV): Oomisoka Tokubetsu-ban,Special,1,Dec 2021,Dec 2021,205,N/A
16552,Heong-geuli Beseuteu 5,Movie,1,Dec 1995,Dec 1995,359,N/A
47940,Hepai Xuesheng Mei,ONA,10,Jan 2019,Feb 2019,132,N/A
45350,Heper Yijia,TV,52,N/A,N/A,74,N/A
59712,Herlock Saga: Nibelung no Yubiwa Pilot,OVA,1,N/A,N/A,41,N/A
56356,Hero Circle,TV,26,Jun 2020,Sep 2020,95,N/A
56357,Hero Circle 2,TV,26,Jun 2022,Sep 2022,102,N/A
30512,Hero Company,OVA,2,Oct 2015,Oct 2015,944,N/A
11203,Hero Hero-kun,TV,104,Apr 2000,Jan 2001,502,N/A
57132,Hero Inside,TV,11,Nov 2023,Jan 2024,295,N/A
51621,Heroes: Battle Disk Densetsu,ONA,26,Jan 2013,N/A,190,N/A
42286,Heukkkokdujanggun,Special,1,Dec 1991,Dec 1991,137,N/A
51245,Heungbuwa Nolbu,Movie,1,Jul 1967,Jul 1967,187,N/A
15479,Hey Yo Yorang,TV,26,Jul 2003,Feb 2004,564,N/A
28563,Hi Asobi wa Kaji no Moto: Kenta to Nyanta no Hi no Youjin,OVA,1,Dec 2007,Dec 2007,242,N/A
55970,Hi no Tori: Eden no Hana,Movie,1,Nov 2023,Nov 2023,3144,N/A
23675,Hi no Tori: Kizuna-hen,Special,1,Jun 2012,Jun 2012,606,N/A
46965,Hi! Yali,ONA,18,N/A,N/A,62,N/A
47314,"Hi, Goodbye",ONA,160,Dec 2015,Apr 2016,78,N/A
47315,"Hi, Goodbye: Ai Zui Zhengui",ONA,80,N/A,N/A,61,N/A
47317,"Hi, Goodbye: Kuaile Chengzhang",ONA,80,N/A,N/A,61,N/A
47319,"Hi, Goodbye: Qimiao Shenghuo",ONA,80,Apr 2019,N/A,78,N/A
47318,"Hi, Goodbye: Shuqi Qushi",ONA,80,N/A,N/A,60,N/A
45916,Hibabe,TV,26,N/A,N/A,94,N/A
58856,Hibike! Euphonium 3: Extra Episodes,Special,6,Jun 2024,Nov 2024,2079,N/A
26099,Hidamari no Ie,OVA,1,N/A,N/A,249,N/A
50138,Hifukidake,Movie,1,N/A,N/A,131,N/A
35266,Higanjima X: Aniki,Special,1,Aug 2017,Aug 2017,453,N/A
39032,High & Low: G-Sword (Movie),Movie,5,Aug 2017,Nov 2017,353,N/A
41054,High & Low: G-Sword (Special),Special,5,Jul 2017,Aug 2017,283,N/A
36592,High & Low: G-Sword OVA,OVA,1,Oct 2017,Oct 2017,415,N/A
59991,High Score Specials,Special,2,Mar 2012,Mar 2012,47,N/A
39427,Higuma no Ongaeshi,OVA,1,N/A,N/A,135,N/A
55451,Hikari no Sasutoki,ONA,1,Jul 2015,Jul 2015,107,N/A
34184,Hikari Sasu Sora e,OVA,1,N/A,N/A,242,N/A
31235,Hikawa Maru Monogatari,Movie,1,Aug 2015,Aug 2015,775,N/A
34340,Hikoichi Tonchi Banashi,Movie,1,N/A,N/A,242,N/A
55045,Himawari Girls Mini Anime,ONA,N/A,Dec 2020,N/A,105,N/A
26217,Himawari no You ni,OVA,1,N/A,N/A,268,N/A
52243,Himitsu no Pommepomme-chan,OVA,3,Dec 2016,Dec 2018,197,N/A
34369,Himitsukessha Taka no Tsume Countdown Specials,Special,5,Dec 2009,Mar 2010,387,N/A
38025,Himitsukessha Taka no Tsume GG,ONA,N/A,Jul 2018,N/A,470,N/A
32892,Himitsukessha Taka no Tsume GT,ONA,47,Apr 2016,Apr 2017,529,N/A
41609,Himitsukessha Taka no Tsume Six: Shimane wa Yatsura Da,OVA,1,Sep 2013,Sep 2013,285,N/A
34353,Himitsukessha Taka no Tsume Specials,Special,4,Sep 2006,Dec 2006,401,N/A
30753,Himitsukessha Taka no Tsume The Movie 4: Kaspersky wo Motsu Otoko,OVA,1,Jun 2010,Jun 2010,491,N/A
13499,Himitsukessha Taka no Tsume The Planetarium: Burabura! Black Hole no Nazo,Special,1,Jul 2011,Jul 2011,478,N/A
13433,himitsukesshatakanotsume.jp,ONA,78,Apr 2012,Apr 2014,650,N/A
30752,himitsukesshatakanotsume.jp Specials,Special,2,Dec 2012,Feb 2013,421,N/A
17405,Hino Hideshi Toukaidou Yotsuya Kaidan,OVA,1,Jul 2000,Jul 2000,942,N/A
36231,Hinomaru!,TV,12,Jul 2017,Jun 2018,694,N/A
36749,Hiragana Danshi,Movie,1,Mar 2018,Mar 2018,1970,N/A
54559,"Hirogaru, Sekai",Movie,1,N/A,N/A,122,N/A
54460,His Name Is Pesu.,Movie,1,N/A,N/A,102,N/A
23125,Histoire d'Etty,Movie,1,Oct 2007,Oct 2007,277,N/A
48973,Hisui,Movie,1,Jan 2016,Jan 2016,181,N/A
54655,Hisui Chihou no Kiroku Eizou,ONA,1,Oct 2021,Oct 2021,88,N/A
34706,Hitori Shika Inai Jibun,Movie,1,N/A,N/A,204,N/A
27375,Hitoribocchi,Movie,1,Mar 1969,Mar 1969,549,N/A
26323,Hitotsu no Hana,OVA,1,N/A,N/A,204,N/A
21549,Hitotsuboshi-ke no Ultra Baasan,TV,13,Oct 1982,Jan 1983,525,N/A
55348,Hobo 15-byou Animation,Movie,1,Aug 2013,Aug 2013,89,N/A
51828,Hokkyokuguma Suggoku Hima,Movie,1,N/A,N/A,231,N/A
16828,Hokseong Robot Sseondeo A,Movie,1,Jan 1982,Jan 1982,422,N/A
60017,Holeonaicheu,ONA,8,Feb 2024,Feb 2024,33,N/A
31511,Holiday,Movie,1,N/A,N/A,200,N/A
38100,Holiday Love: Fuufukan Renai,ONA,20,Aug 2018,Aug 2018,1338,N/A
43675,Hong Bizi,Movie,2,N/A,N/A,90,N/A
30134,Hong Gil Dong 2084,Movie,1,Aug 2011,Aug 2011,280,N/A
43703,Hong Gildong Janggun,Movie,1,Jul 1969,Jul 1969,236,N/A
46499,Hong Hai Er Yu Daxueyuan,TV,208,N/A,N/A,63,N/A
46500,Hong Hai Er: Papa Wa Xun Shi Ji,TV,52,N/A,N/A,62,N/A
43860,Hong Haier Chuanqi,TV,26,N/A,N/A,77,N/A
33465,Hong Haier: Juezhan Huoyanshan,Movie,1,Aug 2005,Aug 2005,314,N/A
49205,Hong Huang,ONA,13,Jul 2021,Nov 2021,314,N/A
43363,Hong Jun Qiao,Movie,1,N/A,N/A,114,N/A
43369,Hong Ling Jin,Movie,1,N/A,N/A,108,N/A
46910,Hong Ling Jin Yu Wang Xiaoming,ONA,1,Dec 2014,Dec 2014,96,N/A
45773,Hong Lou Meng,TV,108,N/A,N/A,72,N/A
45774,Hong Lou Meng (ONA),ONA,16,N/A,N/A,66,N/A
44363,Hong Mao Lan Tu MTV,TV,65,N/A,N/A,87,N/A
39130,Hong Mao Lan Tu: A Muxing,TV,30,Jul 2007,N/A,167,N/A
39138,Hong Mao Lan Tu: Ao You Guo Lixian Ji,TV,48,Mar 2013,Jun 2013,190,N/A
39121,Hong Mao Lan Tu: Chuang Taikong,TV,11,N/A,N/A,163,N/A
39133,Hong Mao Lan Tu: Guangming Jian,TV,79,Jun 2010,N/A,148,N/A
39136,Hong Mao Lan Tu: Haidi Lixian Ji,TV,52,Apr 2011,N/A,153,N/A
39132,Hong Mao Lan Tu: Huo Feng Huang,Movie,1,Feb 2010,Feb 2010,199,N/A
39122,Hong Mao Lan Tu: Kaixin Yike,TV,96,N/A,N/A,166,N/A
39123,Hong Mao Lan Tu: Konglong Shijie,TV,90,N/A,N/A,167,N/A
39139,Hong Mao Lan Tu: Kuaile Shizi,TV,80,Nov 2014,N/A,150,N/A
39124,Hong Mao Lan Tu: Le Fantian,TV,64,N/A,N/A,159,N/A
39125,Hong Mao Lan Tu: Maoyan Kan Yuzhou,TV,97,N/A,N/A,167,N/A
39137,Hong Mao Lan Tu: Meng Guo Li Xian Ji,TV,56,Aug 2012,N/A,144,N/A
44358,Hong Mao Lan Tu: Nao Xinchun,Special,1,Feb 2005,Feb 2005,110,N/A
39126,Hong Mao Lan Tu: Ni Wen Wo Da,TV,83,N/A,N/A,159,N/A
39129,Hong Mao Lan Tu: Qi Xia Chuan,TV,108,Sep 2006,N/A,227,N/A
39140,Hong Mao Lan Tu: Qi Xia Waizhuan,TV,52,Mar 2017,Oct 2017,203,N/A
39127,Hong Mao Lan Tu: Shuimo Donghua,TV,42,N/A,N/A,156,N/A
39128,Hong Mao Lan Tu: Xiao Youmo,TV,84,N/A,N/A,152,N/A
39135,Hong Mao Lan Tu: Yongzhe Guilai,TV,52,Jan 2011,N/A,159,N/A
39131,Hong Mao Lan Tu: Zhang Jian Zou Tianya,TV,108,Jan 2008,N/A,180,N/A
43658,Hong Qiqiu,Movie,1,N/A,N/A,100,N/A
43270,Hong Se Xin Hao,Movie,1,N/A,N/A,101,N/A
43270,Hong Se Xin Hao,Movie,1,N/A,N/A,101,N/A
43846,Hong Shi Feng,Movie,1,N/A,N/A,84,N/A
46055,Hong Shizi Jie Di,TV,26,N/A,N/A,66,N/A
56590,Hong Weiba,Movie,1,Sep 2022,Sep 2022,101,N/A
51968,Hong Ying Yi Mai,ONA,5,Jun 2021,Jun 2021,119,N/A
47506,Hong Youji,TV,26,Oct 2017,N/A,68,N/A
43344,Hong Yunya,Movie,1,N/A,N/A,97,N/A
46066,Hongdou Ya,TV,8,N/A,N/A,62,N/A
56578,Honghuang Ling Zun,ONA,60,Sep 2023,Mar 2024,477,N/A
45834,Hongse Chuanqi,TV,6,N/A,N/A,90,N/A
50232,Hongse Jiangshan: Huangma Fenghuo,ONA,13,Oct 2021,Dec 2021,170,N/A
53090,Honmaguro Toro Tarou,TV,26,N/A,N/A,82,N/A
56551,Honnou da Zou,ONA,1,Apr 2013,Apr 2013,86,N/A
42399,Honnouji no Hen,Movie,1,Mar 2000,Mar 2000,251,N/A
35627,Honoo no Alpenrose: Sweet Memory Ongaku-hen,OVA,1,N/A,N/A,387,N/A
36314,Honou no Senshi: Firegirl,OVA,1,N/A,N/A,158,N/A
55529,Honto ni Atta! Reibai Sensei: Gyakushuu no Kurage.,Special,1,Dec 2011,Dec 2011,290,N/A
57918,Hontou no Watashi ga Mieru?,Movie,1,N/A,N/A,77,N/A
59382,Horangi Deureowayo,ONA,8,Jul 2024,N/A,304,N/A
50255,Horizon Blue,Movie,1,N/A,N/A,214,N/A
42549,Hoshi ni Kataru Kyouryuu,Movie,1,Mar 2020,Mar 2020,98,N/A
34014,Hoshi no Oujisama Petit☆Prince Specials,Special,4,Dec 2006,Dec 2006,405,N/A
54010,Hoshi no Oujisama: Le Petit Prince,Movie,1,N/A,N/A,75,N/A
38147,Hoshi no Shima no Nyanko,TV,26,Oct 2018,Mar 2019,537,N/A
8191,Hoshi Shinichi Short Short,TV,26,Nov 2007,Nov 2008,468,N/A
8192,Hoshi Shinichi Short Short Special,Special,1,Jan 2010,Jan 2010,325,N/A
59640,Hoshi X kara no Rakko,ONA,N/A,Mar 2024,N/A,49,N/A
34707,Hoshino-kun no Ni Rui-da,Movie,1,N/A,N/A,198,N/A
54090,Hoshizora no Suizokukan,Movie,1,Mar 2022,Mar 2022,106,N/A
54089,Hoshizora wo Miagete: 365 Hi no Hoshi Nikki,Movie,1,Apr 2022,Apr 2022,112,N/A
30981,Hotaru no Mau Machi de,OVA,1,N/A,N/A,221,N/A
58155,Hotarubi no Migomori,Movie,1,N/A,N/A,206,N/A
44639,Hou Wang Chuan,TV,52,May 2010,N/A,104,N/A
48646,Houkago,Movie,1,N/A,N/A,181,N/A
37591,Houkago Midnighters: Short Movies Season 2,OVA,1,May 2018,May 2018,291,N/A
52411,Houkago no Pleiades: Manner Movie Trailer,ONA,1,May 2011,May 2011,247,N/A
49196,Housenka (1973),Movie,1,Apr 1973,Apr 1973,257,N/A
58648,Housoushitsu no Kigurumi Girl,ONA,12,Dec 2023,Apr 2024,110,N/A
43632,Houzi Dian Bianpao,Movie,1,N/A,N/A,102,N/A
43536,Houzi Diao Yu,Movie,1,N/A,N/A,109,N/A
43503,Houzi Lao Yue,Movie,1,N/A,N/A,137,N/A
43525,Hu Die Quan,Movie,1,N/A,N/A,99,N/A
44724,Hu Die Yu Bai Shu Xian Zi,Movie,1,N/A,N/A,68,N/A
59977,Hu He Yao Shi Lu,ONA,24,Oct 2024,N/A,158,N/A
46843,Hu Hu Xiaotiandi,ONA,32,N/A,N/A,60,N/A
43399,Hu Li Da Lieren,Movie,1,N/A,N/A,141,N/A
43829,Hu Seng,Movie,1,N/A,N/A,92,N/A
43367,Hu Shang Ge Wu,Movie,1,N/A,N/A,109,N/A
44742,Hu Wang Guilai,Movie,1,Sep 2010,Sep 2010,101,N/A
51964,Hua Guo Shan Chuan,ONA,2,Mar 2021,Mar 2021,145,N/A
48076,Hua Huli Yu Daodan Ya,TV,60,Aug 2011,Aug 2012,126,N/A
51897,Hua Jianghu: Bu Liang Ren VI,ONA,12,Mar 2023,May 2023,578,N/A
44053,Hua Jianghu: Gui Yexing,ONA,40,Nov 2020,Apr 2022,505,N/A
48866,Hua Jianghu: Huan Shi Men Sheng 2nd Season,ONA,19,May 2021,Aug 2021,567,N/A
44606,Hua Jianghu: Richang Pian,ONA,10,Oct 2017,N/A,222,N/A
57480,Hua Jianghu: Tiangang,ONA,1,Dec 2023,Dec 2023,306,N/A
43772,Hua Jianghu: Xia Lan,ONA,40,Jan 2018,Oct 2018,558,N/A
46513,Hua Jingling Zhandui,TV,30,N/A,N/A,59,N/A
44487,Hua Jingling: Xiha Da Maoxian,TV,26,Jun 2014,N/A,69,N/A
50572,Hua Kaizhang Meili,ONA,12,Jan 2022,Mar 2022,427,N/A
43394,Hua Lang Yi Ye,Movie,1,N/A,N/A,100,N/A
57885,Hua Luo Yi Meng,ONA,20,Dec 2019,N/A,53,N/A
45121,Hua Qian Gu: Hua Hun Zhi Lu,ONA,1,Mar 2020,Mar 2020,144,N/A
47744,Huahua Shizhe,TV,390,N/A,N/A,65,N/A
35641,Huan Bian Jingling: Dangao Tianxin,TV,40,Nov 2012,Feb 2013,272,N/A
55317,Huan Bing Ji,ONA,1,N/A,N/A,71,N/A
47521,Huan Gu Yun Jie: Shanhai Qi Yuan,TV,13,N/A,N/A,63,N/A
43840,Huan You Diqiu Bashi Tian,Movie,1,N/A,N/A,84,N/A
47294,Huan Yue Da Lianmeng,ONA,180,Jul 2016,N/A,70,N/A
45485,Huan Yue Zheng Qianfang,TV,53,N/A,N/A,62,N/A
46359,Huan Yue Zuofang,TV,26,N/A,N/A,63,N/A
45962,Huanbao Jian,TV,52,Apr 2004,N/A,68,N/A
47571,Huanbao Tegong Dui,TV,72,N/A,N/A,76,N/A
45893,Huanbao Xiao Weishi,TV,100,N/A,N/A,71,N/A
47277,Huang Ba Tianxia,ONA,22,N/A,N/A,63,N/A
45699,Huang Dao Lixian Ji: Luo Ke He Biancheng Mao,TV,40,N/A,N/A,93,N/A
47572,Huang Doujun,ONA,N/A,Jan 2021,N/A,151,N/A
47573,"Huang Doujun Tebie Ban: ""Wang Buliao""",ONA,10,Apr 2019,N/A,103,N/A
30268,Huang Feihong Yong Chuang Tianxia,Movie,1,N/A,N/A,195,N/A
43358,Huang Jin Meng,Movie,1,N/A,N/A,114,N/A
58322,Huang Pi: Tian Jiang Caishen Mao,Movie,1,Feb 2024,Feb 2024,114,N/A
44962,Huangdi De Xinzhuang: Shengdan Da Mingxing,Movie,1,Jan 2016,Jan 2016,81,N/A
43203,Huangdi Meng,Movie,1,N/A,N/A,123,N/A
47089,Huangdi Shishi,TV,26,N/A,N/A,64,N/A
47510,Huangjin Wu,ONA,36,Oct 2017,Jan 2019,76,N/A
47511,Huangjin Wu Fanwai,ONA,6,Sep 2016,Jul 2018,65,N/A
46074,Huangshan Chuanqi,TV,42,N/A,N/A,68,N/A
46075,Huangshan Chuanqi II,TV,42,N/A,N/A,67,N/A
42550,Huanji 45 Miao,ONA,13,Mar 2021,Mar 2021,339,N/A
44749,Huanle Baobao,TV,100,N/A,N/A,64,N/A
44750,Huanle Baobao Movie,Movie,1,N/A,N/A,62,N/A
47278,Huanle Beijixing,TV,26,Aug 2016,N/A,67,N/A
56322,Huanle Conglin: Wai Xīng Renda Maoxian,Movie,1,Jul 2023,Jul 2023,100,N/A
47487,Huanle Dou Dizhu,ONA,18,Nov 2017,Dec 2017,80,N/A
56287,Huanle Lusasa,ONA,13,N/A,N/A,60,N/A
46549,Huanle Zhen de Huanle Gushi,TV,24,N/A,N/A,60,N/A
46485,Huanle Zhi Cheng,TV,52,N/A,N/A,62,N/A
50025,Huanmeng Shan Hai Yao,ONA,15,Jul 2022,Sep 2022,1314,N/A
47776,Huanqiu Da Maoxian: Zhongguo Pian,TV,26,N/A,N/A,94,N/A
46889,Huanqiu Tonghua Cheng: Antusheng Tonghua,TV,58,N/A,N/A,61,N/A
47336,Huanxiang Jia Xiao Mei,ONA,10,N/A,N/A,59,N/A
47337,Huanxiang Jia Xiao Mei: Chengzhang de Fannao,ONA,10,N/A,N/A,59,N/A
44688,Huanxiao Man Wu,Movie,1,N/A,N/A,63,N/A
59043,Huanying Lai Dao Duo Li Zhi Jia,Movie,1,Jun 2024,Jun 2024,108,N/A
48002,Huayu Cheng Xing,ONA,12,Jan 2019,N/A,106,N/A
48003,Huayu Cheng Xing 2,ONA,12,Jul 2019,N/A,107,N/A
48004,Huayu Cheng Xing 3,ONA,12,Jan 2020,N/A,117,N/A
44374,Huazhi De Gushi,TV,32,Jun 2006,N/A,68,N/A
46169,Hubi Xiaozi,TV,52,N/A,N/A,63,N/A
52715,Hudie Guojiang,Movie,1,Jun 2021,Jun 2021,133,N/A
52697,Hudie Meng: Liang Shan Bo yu Zhu Ying Tai,Movie,1,Jan 2004,Jan 2004,131,N/A
47957,Hui Dao Konglong Shidai,TV,26,N/A,N/A,85,N/A
55559,Hui Jia Lushang,Movie,1,N/A,N/A,81,N/A
43513,Hui Sheng: Xiao Tu Tao Tao De Gushi,Movie,1,N/A,N/A,144,N/A
43906,Huihe,Movie,1,N/A,N/A,77,N/A
43867,Huixiang,Movie,1,N/A,N/A,91,N/A
3414,Hula Kappa,TV,78,Apr 2006,Dec 2006,455,N/A
34531,Hula Kappa: Owakare-kai (2) Atarashii wo Tomodachi,Special,1,N/A,N/A,159,N/A
43908,Huli Fen Bing,Movie,1,N/A,N/A,103,N/A
44630,Huli Lie Na,Movie,1,N/A,N/A,91,N/A
43510,Huli Song Putao,Movie,1,N/A,N/A,104,N/A
47564,Hulu Xiang Dingdang,TV,52,N/A,N/A,71,N/A
41475,Hulu Xiao Jin Gang,OVA,6,N/A,N/A,215,N/A
43612,Hulu Xiongdi (Movie),Movie,1,May 2008,May 2008,144,N/A
51382,Hun Hou Richang,ONA,24,Jul 2022,Oct 2022,203,N/A
45683,Hun Yuan,TV,12,N/A,N/A,92,N/A
57439,Huo Feng Zhong Tian,Movie,1,Sep 2023,Sep 2023,121,N/A
43395,Huo Hong De Yan Biao,Movie,1,N/A,N/A,102,N/A
48013,Huo Huo Tu,ONA,16,N/A,N/A,92,N/A
46962,Huo Ji Ge,ONA,53,N/A,N/A,64,N/A
57929,Huo Shen: Tianqi Zhizi,ONA,1,Jan 2024,Jan 2024,164,N/A
43571,Huo Tong,Movie,1,N/A,N/A,103,N/A
45764,Huo Xing Wa: Dazhan Ha Lou Guai,TV,52,Dec 2010,N/A,101,N/A
45756,Huo Xing Wa: Jiankang Chengzhang,TV,52,N/A,N/A,99,N/A
45765,Huo Xing Wa: Maoxian Leyuan,TV,53,May 2007,Aug 2007,138,N/A
45762,Huo Xing Wa: Xue Han Zi,TV,52,N/A,N/A,96,N/A
45763,Huo Xing Wa: Yewai Da Maoxian,TV,26,N/A,N/A,93,N/A
45755,Huo Xing Wa: Yi Zhi Bao,TV,52,N/A,N/A,97,N/A
45766,Huo Xing Wa: Yinghan Leyuan - Nengliang Mofang,TV,52,N/A,N/A,100,N/A
45757,Huo Xing Wa: Yong Chuang Mo Jing Dao,TV,52,N/A,N/A,102,N/A
45759,Huo Xing Wa: Yuzhou Yaoshi,TV,52,N/A,N/A,98,N/A
43241,Huo Yan Shan,Movie,1,N/A,N/A,112,N/A
45758,Huo Yan Zhan Shi,TV,53,N/A,N/A,97,N/A
43847,Huoba Jie,Movie,1,N/A,N/A,81,N/A
38538,Huoli Shaonian Wang zhi Chuanqi Zaixian: Xuji,TV,26,Mar 2015,N/A,262,N/A
38537,Huoli Shaonian Wang zhi You Quan Yingxiong,TV,42,Aug 2017,N/A,246,N/A
45143,Huoxian Chuanqi,ONA,11,Mar 2016,N/A,95,N/A
45144,Huoxian Chuanqi 2nd Season,ONA,13,N/A,N/A,71,N/A
45145,Huoxian Chuanqi 3rd Season,ONA,13,N/A,N/A,72,N/A
45146,Huoxian Chuanqi: Xiao Juchang,ONA,30,N/A,N/A,77,N/A
57372,Huoxing Xi Lu 7 Hao,ONA,12,Dec 2023,Feb 2024,302,N/A
44850,Huoyan Shan Lixian Ji,Movie,1,Jul 2013,Jul 2013,79,N/A
16776,Hurdle,Movie,1,Jan 2005,Jan 2005,460,N/A
44625,Huyao Xiao Hongniang Fanwai,ONA,1,Jun 2015,Jun 2015,266,N/A
59291,Huyao Xiao Hongniang: Jing Hua Yuan,ONA,10,Aug 2024,Aug 2024,396,N/A
16824,Hwang-geum-ui Pal,Movie,1,N/A,N/A,264,N/A
34674,Hwasan Golae,Movie,1,Sep 2015,Sep 2015,592,N/A
49366,Hyaku,Movie,1,N/A,N/A,136,N/A
25091,Hyakubanme no Saru,Movie,1,May 1986,May 1986,283,N/A
19071,"Hyakumannen Attara, Dousuru?",OVA,1,N/A,N/A,277,N/A
10238,Hybrid Deka,Movie,1,Jan 2011,Jan 2011,478,N/A
22887,Hyokkori Hyoutan Shima,Movie,1,Jul 1967,Jul 1967,396,N/A
9902,Hyper ERT,TV,20,N/A,N/A,247,N/A
48770,Hyper Positive Yogoremon,TV,12,Apr 2021,Jul 2021,504,N/A
47289,I Laohu You,ONA,15,Dec 2016,N/A,83,N/A
51154,I Love Me,TV,3,Mar 2022,Mar 2022,292,N/A
53408,I Love Me 2nd Season,TV,N/A,Oct 2022,N/A,278,N/A
57196,I'm Late,Movie,1,N/A,N/A,73,N/A
56853,I.Cinnamoroll Animation,ONA,N/A,Oct 2023,N/A,423,N/A
53534,i☆Ris the Movie: Full Energy!!,Movie,1,May 2024,May 2024,1107,N/A
58034,Ibrahim 3-shuunen Kinen Anime,ONA,1,Feb 2023,Feb 2023,269,N/A
37951,Ice Kuritarou,TV,49,Oct 2017,Sep 2018,277,N/A
37950,Ice Kuritarou (Movie),Movie,3,Dec 2017,Jan 2018,198,N/A
59794,Ice Rink,Movie,1,N/A,N/A,34,N/A
